715654,318546,09/15/2016,28,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,NYC Parks Staff,"RootOther,TrunkOther,BranchLights",No,No,Yes,No,No,Yes,Yes,No,No,105-014 88 STREET,11417,Ozone Park,410,4,Queens,32,23,15,QN56,Ozone Park,4005400,New York,40.67943461,-73.85050349,1025715.282,186848.147
126136,229216,08/07/2015,13,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,245 OCEAN PARKWAY,11218,Brooklyn,312,3,Brooklyn,39,44,17,BK41,Kensington-Ocean Parkway,3049400,New York,40.64384752,-73.97405952,991448.8563,173848.4565
380245,512185,10/26/2015,14,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,918 PELHAM PARKWAY SOUTH,10462,Bronx,211,2,Bronx,13,80,34,BX49,Pelham Parkway,2024600,New York,40.85674477,-73.86117979,1022651.666,251443.1934
339001,513460,10/16/2015,3,0,OnCurb,Alive,Good,Chionanthus retusus,Chinese fringetree,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,3000 BRUNER AVENUE,10469,Bronx,212,2,Bronx,12,83,36,BX13,Co-op City,2046202,New York,40.87129794,-73.83741675,1029215.359,256756.7805
313366,512344,10/12/2015,9,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,Unsure,NoDamage,NYC Parks Staff,"TrunkOther,BranchOther",No,No,No,No,No,Yes,No,No,Yes,2270 BRONX PARK EAST,10467,Bronx,211,2,Bronx,15,78,34,BX07,Bronxdale,2033201,New York,40.85922982,-73.87070967,1020014.092,252344.5597
252568,341546,09/23/2015,11,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,31-020 83 STREET,11370,East Elmhurst,403,4,Queens,25,34,13,QN28,Jackson Heights,4032700,New York,40.75870544,-73.88505572,1016093.771,215714.4518
647577,313552,07/31/2016,25,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,26-011 150 STREET,11354,Flushing,407,4,Queens,19,40,11,QN51,Murray Hill,4105900,New York,40.77410566,-73.81512444,1035455.427,221358.4067
131241,415505,08/09/2015,21,0,OnCurb,Alive,Good,Acer saccharinum,silver maple,None,None,Damage,Volunteer,"BranchLights,BranchOther",No,No,No,No,No,No,Yes,No,Yes,261 PARK STREET,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.56991125,-74.13418943,946969.255,146939.0497
245991,335137,09/22/2015,16,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,1or2,Harmful,NoDamage,TreesCount Staff,RootOther,No,No,Yes,No,No,No,No,No,No,239-001 89 AVENUE,11426,Bellerose,413,4,Queens,23,33,11,QN43,Bellerose,4162100,New York,40.72830177,-73.72815849,1059594.319,204733.4416
628234,317469,07/15/2016,6,0,OnCurb,Alive,Good,Prunus,cherry,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,121-015 149 AVENUE,11420,South Ozone Park,410,4,Queens,32,31,10,QN55,South Ozone Park,4083800,New York,40.66833928,-73.81899467,1034463.107,182822.2981
664713,346373,08/14/2016,13,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,Damage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,62-023 69 LANE,11379,Middle Village,405,4,Queens,30,30,15,QN21,Middle Village,4066501,New York,40.71807705,-73.88680326,1015628.766,200911.6287
49226,510107,07/05/2015,4,0,OnCurb,Alive,Good,Carpinus japonica,Japanese hornbeam,1or2,Harmful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,3147 EAST TREMONT AVENUE,10461,Bronx,210,2,Bronx,13,82,34,BX52,Schuylerville-Throgs Neck-Edgewater Park,2018400,New York,40.83772986,-73.834327,1030093.014,244528.2646
346951,309386,10/19/2015,12,0,OnCurb,Alive,Good,Tilia tomentosa,silver linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,95-027 129 STREET,11419,South Richmond Hill,409,4,Queens,28,24,10,QN54,Richmond Hill,4015000,New York,40.69381101,-73.81898883,1034445.55,192102.3681
181963,228456,08/28/2015,4,0,OnCurb,Alive,Good,Prunus,cherry,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1039 56 STREET,11219,Brooklyn,312,3,Brooklyn,44,48,17,BK88,Borough Park,3021600,New York,40.63450407,-74.00172949,983769.9754,170443.3232
